QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e81a-0001-9d98-0005-173a000171aa,"[3:34 PM] Varun, Pradeep
----- File Format
 
CREATE OR REPLACE FILE FORMAT CSV

  TYPE = CSV

  FIELD_DELIMITER = ','

  RECORD_DELIMITER = '\n'

  FIELD_OPTIONALLY_ENCLOSED_BY = '""'

  SKIP_HEADER = 0

  NULL_IF = ('NULL', 'null')

  COMPRESSION = AUTO

  DATE_FORMAT = AUTO

  TIMESTAMP_FORMAT = AUTO

  NULL_IF = ''

  ERROR_ON_COLUMN_COUNT_MISMATCH = FALSE;",10,CITIBIKE,2,PUBLIC,UNKNOWN,1432912759185466,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,FAIL,001003,"SQL compilation error:
syntax error line 1 at position 0 unexpected '['.",2024-01-25T05:46:06.294-08:00,2024-01-25T05:46:06.376-08:00,82,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,,,0,,,0,0,1.3e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,,,,
01b1e81a-0001-9d98-0005-173a000171ae,"CREATE OR REPLACE FILE FORMAT CSV

  TYPE = CSV

  FIELD_DELIMITER = ','

  RECORD_DELIMITER = '\n'

  FIELD_OPTIONALLY_ENCLOSED_BY = '""'

  SKIP_HEADER = 0

  NULL_IF = ('NULL', 'null')

  COMPRESSION = AUTO

  DATE_FORMAT = AUTO

  TIMESTAMP_FORMAT = AUTO

  NULL_IF = ''

  ERROR_ON_COLUMN_COUNT_MISMATCH = FALSE;",10,CITIBIKE,2,PUBLIC,CREATE,1432912759185466,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:46:19.12-08:00,2024-01-25T05:46:19.322-08:00,202,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,51,151,0,0,0,0,,,0,,,0,0,3.1e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,861e2fc34f0526377d13ef0fbbe9e285,2,861e2fc34f0526377d13ef0fbbe9e285,1
01b1e849-0001-9d95-0005-173a0001422a,SELECT ALL_USER_NAMES(),,,,,SELECT,1432912759201838,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:33:18.153-08:00,2024-01-25T06:33:18.212-08:00,59,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1e847-0001-9d98-0005-173a00017212,SELECT SYSTEM$ANACONDA_TERMS('GET'),,,,,SELECT,1432912759173206,ARNASJ,ORGADMIN,,,,,,,SUCCESS,,,2024-01-25T06:31:23.252-08:00,2024-01-25T06:31:23.28-08:00,28,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,101179019fe503d325727311e5b348eb,2,101179019fe503d325727311e5b348eb,1
01b1e847-0001-9eb2-0005-173a0001b0f6,SELECT SYSTEM$GET_MONETIZATION_PROVIDER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,1432912759201842,ARNASJ,ORGADMIN,,,,,,,SUCCESS,,,2024-01-25T06:31:23.55-08:00,2024-01-25T06:31:23.6-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,5c095f768888acdec323c6df18b8478c,2,5c095f768888acdec323c6df18b8478c,1
01b1e85d-0001-9e31-0005-173a0001a18e,SELECT ALL_USER_NAMES(),,,,,SELECT,1432912759169090,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:53:41.401-08:00,2024-01-25T06:53:41.46-08:00,59,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1cc05-0001-9a73-0000-0005173a904d,SELECT SYSTEM$ARE_ANACONDA_TERMS_ACKNOWLEDGED(),,,,,SELECT,21864554505,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:57:13.589-08:00,2024-01-20T05:57:13.617-08:00,28,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,31981ff6f0eaac8163c86069383985c6,2,31981ff6f0eaac8163c86069383985c6,1
01b1cbff-0001-9a89-0000-0005173ac011,SELECT SYSTEM$GET_MONETIZATION_CONSUMER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,21864550413,ARNASJ,ORGADMIN,,,,,,,SUCCESS,,,2024-01-20T05:51:34.147-08:00,2024-01-20T05:51:34.195-08:00,48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,99dea1f096fbb689d05bc421bc918bd4,2,99dea1f096fbb689d05bc421bc918bd4,1
01b1cbff-0001-9b1d-0000-0005173a7005,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21864546309,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-20T05:51:02.322-08:00,2024-01-20T05:51:02.396-08:00,74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,70,4,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1cc04-0001-9b83-0000-0005173ab031,SELECT CURRENT_AVAILABLE_ROLES(),,,,,SELECT,21864554509,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-20T05:56:30.977-08:00,2024-01-20T05:56:31.027-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c93d77562440fdc9ec401ca52264d315,2,c93d77562440fdc9ec401ca52264d315,1
01b1cbff-0001-9acb-0000-0005173aa00d,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,21864554509,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-20T05:51:04.704-08:00,2024-01-20T05:51:04.752-08:00,48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,,,0,,,0,0,7e-06,8.2.0,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1cbff-0001-9b08-0000-0005173a8019,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21864554505,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:51:35.761-08:00,2024-01-20T05:51:35.876-08:00,115,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,114,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1cbff-0001-9b08-0000-0005173a801d,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),,,,,SELECT,21864554505,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:51:42.431-08:00,2024-01-20T05:51:42.482-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1cc18-0001-9acb-0000-0005173aa059,SELECT ALL_USER_NAMES(),,,,,SELECT,21864554501,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T06:16:32.493-08:00,2024-01-20T06:16:32.527-08:00,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1cc05-0001-9acb-0000-0005173aa045,CALL SYSTEM$SHOW_SCHEMAS_IN_ACCOUNT_WITH_CREATE_FILE_BASED_ENTITY('STREAMLIT');,,,,,SELECT,21864554501,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:57:13.583-08:00,2024-01-20T05:57:13.632-08:00,49,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f6eaf0bfa93f160439ec2fa5c94987ee,2,f6eaf0bfa93f160439ec2fa5c94987ee,1
01b1cc05-0001-9a5c-0000-0005173ad03d,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21864554505,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:57:03.333-08:00,2024-01-20T05:57:03.388-08:00,55,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1cc05-0001-9a89-0000-0005173ac041,SELECT SYSTEM$SHOW_APPLICATION_INSTANCES(),,,,,SELECT,21864554501,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:57:03.334-08:00,2024-01-20T05:57:03.39-08:00,56,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ff351d19bd17492cd9e6e7eb88841803,2,ff351d19bd17492cd9e6e7eb88841803,1
01b1cc05-0001-9b08-0000-0005173a8065,SELECT SYSTEM$GET_MONETIZATION_CONSUMER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,21864566789,ARNASJ,ORGADMIN,,,,,,,SUCCESS,,,2024-01-20T05:57:03.446-08:00,2024-01-20T05:57:03.499-08:00,53,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,99dea1f096fbb689d05bc421bc918bd4,2,99dea1f096fbb689d05bc421bc918bd4,1
01b1cbff-0001-9acb-0000-0005173aa019,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(?),,,,,SELECT,21864554501,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:51:35.543-08:00,2024-01-20T05:51:35.565-08:00,22,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ee0ffad7d8644c8f15a6384e0823c3f3,2,ee0ffad7d8644c8f15a6384e0823c3f3,1
01b1cc05-0001-9a5c-0000-0005173ad035,SELECT ALL_USER_NAMES(),,,,,SELECT,21864554501,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:57:00.209-08:00,2024-01-20T05:57:00.246-08:00,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1cc05-0001-9a5c-0000-0005173ad039,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),,,,,SELECT,21864554505,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:57:03.315-08:00,2024-01-20T05:57:03.387-08:00,72,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,71,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1cbff-0001-9a89-0000-0005173ac015,SELECT SYSTEM$SHOW_APPLICATION_INSTANCES(),,,,,SELECT,21864554501,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-20T05:51:35.543-08:00,2024-01-20T05:51:35.577-08:00,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,ff351d19bd17492cd9e6e7eb88841803,2,ff351d19bd17492cd9e6e7eb88841803,1
01b1cbff-0001-9acb-0000-0005173aa005,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21864546309,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-20T05:51:04.499-08:00,2024-01-20T05:51:04.626-08:00,127,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,123,4,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1cbff-0001-9b83-0000-0005173ab005,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21864546309,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-20T05:51:04.491-08:00,2024-01-20T05:51:04.608-08:00,117,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,114,3,0,0,0,0,,,0,,,0,0,0,8.2.0,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1e74d-0001-9d84-0005-173a0001906a,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1432912759173170,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T02:21:10.867-08:00,2024-01-25T02:21:10.969-08:00,102,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e7fb-0001-9d98-0005-173a00017116,CALL SYSTEM$SHOW_SCHEMAS_IN_ACCOUNT_WITH_CREATE_FILE_BASED_ENTITY('STREAMLIT');,,,,,SELECT,1432912759169090,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:15:20.052-08:00,2024-01-25T05:15:20.133-08:00,81,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f6eaf0bfa93f160439ec2fa5c94987ee,2,f6eaf0bfa93f160439ec2fa5c94987ee,1
01b1e72a-0001-9d95-0005-173a0001411a,SELECT SYSTEM$SET_NPS_DISMISS_TIMESTAMP(1706175999208),,,,,SELECT,1432912759185454,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T01:46:39.518-08:00,2024-01-25T01:46:39.701-08:00,183,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c0b24d49b38e5c4293690e521accc76d,2,c0b24d49b38e5c4293690e521accc76d,1
01b1e7fb-0001-9e31-0005-173a0001a05e,SELECT SYSTEM$GET_MONETIZATION_CONSUMER_TOS_ACCEPTANCE_DETAILS() as RESULT_DETAILS,,,,,SELECT,1432912759205902,ARNASJ,ORGADMIN,,,,,,,SUCCESS,,,2024-01-25T05:15:16.36-08:00,2024-01-25T05:15:16.414-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,99dea1f096fbb689d05bc421bc918bd4,2,99dea1f096fbb689d05bc421bc918bd4,1
01b1e74d-0001-9d98-0005-173a000170fa,SELECT SYSTEM$SHOW_OUTBOUND_SHARES(),,,,,SELECT,1432912759173174,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T02:21:03.661-08:00,2024-01-25T02:21:03.692-08:00,31,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,a17a599d43310d6001b9f9a370c47bf4,2,a17a599d43310d6001b9f9a370c47bf4,1
01b1e72a-0001-9d95-0005-173a00014106,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1432912759173170,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T01:46:33.998-08:00,2024-01-25T01:46:34.22-08:00,222,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,218,4,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e72a-0001-9d31-0005-173a000120fa,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1432912759185446,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T01:46:35.784-08:00,2024-01-25T01:46:35.859-08:00,75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,69,6,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e7fb-0001-9e31-0005-173a0001a066,SELECT SYSTEM$ARE_ANACONDA_TERMS_ACKNOWLEDGED(),,,,,SELECT,1432912759173174,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:15:20.046-08:00,2024-01-25T05:15:20.151-08:00,105,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,31981ff6f0eaac8163c86069383985c6,2,31981ff6f0eaac8163c86069383985c6,1
01b1e7fb-0001-9d98-0005-173a00017112,SELECT ALL_USER_NAMES(),,,,,SELECT,1432912759169090,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:15:15.772-08:00,2024-01-25T05:15:15.801-08:00,29,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1e72a-0001-9d95-0005-173a00014116,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,1432912759185446,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T01:46:35.772-08:00,2024-01-25T01:46:35.831-08:00,59,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1e74d-0001-9d31-0005-173a00012126,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,1432912759201814,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T02:21:10.244-08:00,2024-01-25T02:21:10.287-08:00,43,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1e72a-0001-9d98-0005-173a000170d6,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1432912759185450,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T01:46:35.708-08:00,2024-01-25T01:46:35.796-08:00,88,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,,,0,,,0,0,1.3e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1e74c-0001-9d95-0005-173a00014126,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),,,,,SELECT,1432912759169086,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T02:20:49.92-08:00,2024-01-25T02:20:49.974-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1e74d-0001-9d31-0005-173a0001213e,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),,,,,SELECT,1432912759169086,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T02:21:11.202-08:00,2024-01-25T02:21:11.249-08:00,47,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1e74d-0001-9d31-0005-173a00012136,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,1432912759173170,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T02:21:10.866-08:00,2024-01-25T02:21:10.957-08:00,91,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1e74b-0001-9d31-0005-173a00012102,SELECT CURRENT_AVAILABLE_ROLES(),,,,,SELECT,1432912759197702,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T02:19:13.513-08:00,2024-01-25T02:19:13.605-08:00,92,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c93d77562440fdc9ec401ca52264d315,2,c93d77562440fdc9ec401ca52264d315,1
01b1e74d-0001-9d31-0005-173a0001212a,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1432912759197702,ARNASJ,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T02:21:10.753-08:00,2024-01-25T02:21:10.815-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,,,0,,,0,0,9e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1e74d-0001-9d98-0005-173a00017102,SELECT SYSTEM$SHOW_INBOUND_SHARES(),,,,,SELECT,1432912759169086,ARNASJ,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T02:21:11.188-08:00,2024-01-25T02:21:11.285-08:00,97,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,acaa7b13e326208616462df796a2636f,2,acaa7b13e326208616462df796a2636f,1
